,year,month,unc_h,unc_flu,unc_ta,eps
5231,2017.0,7.0,10.72265625,2.1337890625,0.6259765625,0.96
5232,2017.0,7.0,1.30859375,-0.9228515625,-0.7919921875,0.976
5233,2017.0,7.0,-19.27734375,-0.9228515625,-0.7919921875,0.982
5234,2017.0,7.0,1.30859375,4.6337890625,-0.7919921875,0.988
5235,2017.0,7.0,1.30859375,-0.9228515625,0.1259765625,0.962
5236,2017.0,7.0,1.30859375,4.6337890625,0.1259765625,0.976
5237,2017.0,7.0,-19.27734375,-0.9228515625,0.1259765625,0.97
5238,2017.0,7.0,-19.27734375,4.6337890625,-0.7919921875,0.996
5239,2017.0,7.0,-19.27734375,4.6337890625,0.1259765625,0.982
5240,2017.0,7.0,-18.69140625,4.0771484375,0.2080078125,0.98
5241,2017.0,7.0,0.72265625,4.0771484375,0.2080078125,0.974
5242,2017.0,7.0,-18.69140625,-0.3662109375,0.2080078125,0.97
5243,2017.0,7.0,-18.69140625,4.0771484375,-0.8740234375,0.994
5244,2017.0,7.0,-18.69140625,-0.3662109375,-0.8740234375,0.984
5245,2017.0,7.0,0.72265625,4.0771484375,-0.8740234375,0.988
5246,2017.0,7.0,0.72265625,-0.3662109375,0.2080078125,0.964
5247,2017.0,7.0,0.72265625,-0.3662109375,-0.8740234375,0.978
5248,2017.0,7.0,-18.06640625,-3.5791015625,0.5517578125,0.956
5249,2017.0,7.0,17.59765625,-3.5791015625,0.5517578125,0.946
5250,2017.0,7.0,-18.06640625,1.6650390625,0.5517578125,0.97
5251,2017.0,7.0,-18.06640625,-3.5791015625,-0.5927734375,0.972
5252,2017.0,7.0,-18.06640625,1.6650390625,-0.5927734375,0.984
5253,2017.0,7.0,17.59765625,-3.5791015625,-0.5927734375,0.96
5254,2017.0,7.0,17.59765625,1.6650390625,0.5517578125,0.958
5255,2017.0,7.0,17.59765625,1.6650390625,-0.5927734375,0.974
5256,2017.0,7.0,1.93359375,1.4208984375,-0.4482421875,0.976
5257,2017.0,7.0,-2.40234375,1.4208984375,-0.4482421875,0.978
5258,2017.0,7.0,1.93359375,-3.3349609375,-0.4482421875,0.964
5259,2017.0,7.0,1.93359375,1.4208984375,0.4072265625,0.964
5260,2017.0,7.0,1.93359375,-3.3349609375,0.4072265625,0.954
5261,2017.0,7.0,-2.40234375,1.4208984375,0.4072265625,0.966
5262,2017.0,7.0,-2.40234375,-3.3349609375,-0.4482421875,0.966
5263,2017.0,7.0,-2.40234375,-3.3349609375,0.4072265625,0.954
5264,2017.0,7.0,11.93359375,-1.0791015625,0.0517578125,0.96
5265,2017.0,7.0,7.59765625,-1.0791015625,0.0517578125,0.962
5266,2017.0,7.0,11.93359375,-0.8349609375,0.0517578125,0.96
5267,2017.0,7.0,11.93359375,-1.0791015625,0.9072265625,0.95
5268,2017.0,7.0,11.93359375,-0.8349609375,0.9072265625,0.95
5269,2017.0,7.0,7.59765625,-1.0791015625,0.9072265625,0.95
5270,2017.0,7.0,7.59765625,-0.8349609375,0.0517578125,0.962
5271,2017.0,7.0,7.59765625,-0.8349609375,0.9072265625,0.95
5272,2017.0,7.0,-8.06640625,3.9208984375,-0.9482421875,0.992
5273,2017.0,7.0,-12.40234375,3.9208984375,-0.9482421875,0.994
5274,2017.0,7.0,-8.06640625,4.1650390625,-0.9482421875,0.992
5275,2017.0,7.0,-8.06640625,3.9208984375,-0.0927734375,0.98
5276,2017.0,7.0,-8.06640625,4.1650390625,-0.0927734375,0.982
5277,2017.0,7.0,-12.40234375,3.9208984375,-0.0927734375,0.982
5278,2017.0,7.0,-12.40234375,4.1650390625,-0.9482421875,0.994
5279,2017.0,7.0,-12.40234375,4.1650390625,-0.0927734375,0.982
5280,2017.0,7.0,-3.06640625,-2.3291015625,-0.1982421875,0.966
5281,2017.0,7.0,-17.40234375,-2.3291015625,-0.1982421875,0.97
5282,2017.0,7.0,-3.06640625,2.9150390625,-0.1982421875,0.978
5283,2017.0,7.0,-3.06640625,-2.3291015625,-0.8427734375,0.974
5284,2017.0,7.0,-3.06640625,2.9150390625,-0.8427734375,0.986
5285,2017.0,7.0,-17.40234375,-2.3291015625,-0.8427734375,0.978
5286,2017.0,7.0,-17.40234375,2.9150390625,-0.1982421875,0.982
5287,2017.0,7.0,-17.40234375,2.9150390625,-0.8427734375,0.992
5288,2017.0,7.0,16.93359375,2.6708984375,0.8017578125,0.958
5289,2017.0,7.0,2.59765625,2.6708984375,0.8017578125,0.962
5290,2017.0,7.0,16.93359375,-2.0849609375,0.8017578125,0.946
5291,2017.0,7.0,16.93359375,2.6708984375,0.1572265625,0.966
5292,2017.0,7.0,16.93359375,-2.0849609375,0.1572265625,0.954
5293,2017.0,7.0,2.59765625,2.6708984375,0.1572265625,0.97
5294,2017.0,7.0,2.59765625,-2.0849609375,0.8017578125,0.95
5295,2017.0,7.0,2.59765625,-2.0849609375,0.1572265625,0.96
5296,2017.0,7.0,6.93359375,-4.8291015625,-0.6982421875,0.962
5297,2017.0,7.0,-7.40234375,-4.8291015625,-0.6982421875,0.966
5298,2017.0,7.0,6.93359375,-4.5849609375,-0.6982421875,0.964
5299,2017.0,7.0,6.93359375,-4.8291015625,0.6572265625,0.944
5300,2017.0,7.0,6.93359375,-4.5849609375,0.6572265625,0.946
5301,2017.0,7.0,-7.40234375,-4.8291015625,0.6572265625,0.95
5302,2017.0,7.0,-7.40234375,-4.5849609375,-0.6982421875,0.968
5303,2017.0,7.0,-7.40234375,-4.5849609375,0.6572265625,0.95
5304,2017.0,7.0,-13.06640625,0.1708984375,0.3017578125,0.968
5305,2017.0,7.0,12.59765625,0.1708984375,0.3017578125,0.96
5306,2017.0,7.0,-13.06640625,0.4150390625,0.3017578125,0.968
5307,2017.0,7.0,-13.06640625,0.1708984375,-0.3427734375,0.976
5308,2017.0,7.0,-13.06640625,0.4150390625,-0.3427734375,0.976
5309,2017.0,7.0,12.59765625,0.1708984375,-0.3427734375,0.968
5310,2017.0,7.0,12.59765625,0.4150390625,0.3017578125,0.96
5311,2017.0,7.0,12.59765625,0.4150390625,-0.3427734375,0.97
5312,2017.0,7.0,-10.56640625,-0.4541015625,-0.5732421875,0.978
5313,2017.0,7.0,0.09765625,-0.4541015625,-0.5732421875,0.974
5314,2017.0,7.0,-10.56640625,-2.7099609375,-0.5732421875,0.972
5315,2017.0,7.0,-10.56640625,-0.4541015625,-0.2177734375,0.972
5316,2017.0,7.0,-10.56640625,-2.7099609375,-0.2177734375,0.966
5317,2017.0,7.0,0.09765625,-0.4541015625,-0.2177734375,0.97
5318,2017.0,7.0,0.09765625,-2.7099609375,-0.5732421875,0.968
5319,2017.0,7.0,0.09765625,-2.7099609375,-0.2177734375,0.964
5320,2017.0,7.0,9.43359375,4.5458984375,0.4267578125,0.97
5321,2017.0,7.0,-19.90234375,4.5458984375,0.4267578125,0.978
5322,2017.0,7.0,9.43359375,2.2900390625,0.4267578125,0.964
5323,2017.0,7.0,9.43359375,4.5458984375,0.7822265625,0.966
5324,2017.0,7.0,9.43359375,2.2900390625,0.7822265625,0.96
5325,2017.0,7.0,-19.90234375,4.5458984375,0.7822265625,0.974
5326,2017.0,7.0,-19.90234375,2.2900390625,0.4267578125,0.974
5327,2017.0,7.0,-19.90234375,2.2900390625,0.7822265625,0.968
5328,2017.0,7.0,19.43359375,-2.9541015625,-0.0732421875,0.954
5329,2017.0,7.0,10.09765625,-2.9541015625,-0.0732421875,0.958
5330,2017.0,7.0,19.43359375,4.7900390625,-0.0732421875,0.974
5331,2017.0,7.0,19.43359375,-2.9541015625,0.2822265625,0.95
5332,2017.0,7.0,19.43359375,4.7900390625,0.2822265625,0.97
5333,2017.0,7.0,10.09765625,-2.9541015625,0.2822265625,0.954
5334,2017.0,7.0,10.09765625,4.7900390625,-0.0732421875,0.976
5335,2017.0,7.0,10.09765625,4.7900390625,0.2822265625,0.972
5336,2017.0,7.0,-0.56640625,2.0458984375,0.9267578125,0.96
5337,2017.0,7.0,-9.90234375,2.0458984375,0.9267578125,0.964
5338,2017.0,7.0,-0.56640625,-0.2099609375,0.9267578125,0.954
5339,2017.0,7.0,-0.56640625,2.0458984375,-0.7177734375,0.982
5340,2017.0,7.0,-0.56640625,-0.2099609375,-0.7177734375,0.976
5341,2017.0,7.0,-9.90234375,2.0458984375,-0.7177734375,0.986
5342,2017.0,7.0,-9.90234375,-0.2099609375,0.9267578125,0.958
5343,2017.0,7.0,-9.90234375,-0.2099609375,-0.7177734375,0.98
5344,2017.0,7.0,-5.56640625,-4.2041015625,0.1767578125,0.956
5345,2017.0,7.0,-4.90234375,-4.2041015625,0.1767578125,0.956
5346,2017.0,7.0,-5.56640625,-1.4599609375,0.1767578125,0.964
5347,2017.0,7.0,-5.56640625,-4.2041015625,-0.4677734375,0.964
5348,2017.0,7.0,-5.56640625,-1.4599609375,-0.4677734375,0.972
5349,2017.0,7.0,-4.90234375,-4.2041015625,-0.4677734375,0.964
5350,2017.0,7.0,-4.90234375,-1.4599609375,0.1767578125,0.962
5351,2017.0,7.0,-4.90234375,-1.4599609375,-0.4677734375,0.972
5352,2017.0,7.0,14.43359375,0.7958984375,-0.8232421875,0.976
5353,2017.0,7.0,15.09765625,0.7958984375,-0.8232421875,0.976
5354,2017.0,7.0,14.43359375,3.5400390625,-0.8232421875,0.982
5355,2017.0,7.0,14.43359375,0.7958984375,0.5322265625,0.958
5356,2017.0,7.0,14.43359375,3.5400390625,0.5322265625,0.964
5357,2017.0,7.0,15.09765625,0.7958984375,0.5322265625,0.958
5358,2017.0,7.0,15.09765625,3.5400390625,-0.8232421875,0.982
5359,2017.0,7.0,15.09765625,3.5400390625,0.5322265625,0.964
5360,2017.0,7.0,4.43359375,-1.7041015625,0.6767578125,0.952
5361,2017.0,7.0,-14.90234375,-1.7041015625,0.6767578125,0.958
5362,2017.0,7.0,4.43359375,1.0400390625,0.6767578125,0.96
5363,2017.0,7.0,4.43359375,-1.7041015625,0.0322265625,0.962
5364,2017.0,7.0,4.43359375,1.0400390625,0.0322265625,0.968
5365,2017.0,7.0,-14.90234375,-1.7041015625,0.0322265625,0.968
5366,2017.0,7.0,-14.90234375,1.0400390625,0.6767578125,0.966
5367,2017.0,7.0,-14.90234375,1.0400390625,0.0322265625,0.974
5368,2017.0,7.0,-15.56640625,3.2958984375,-0.3232421875,0.984
5369,2017.0,7.0,5.09765625,3.2958984375,-0.3232421875,0.978
5370,2017.0,7.0,-15.56640625,-3.9599609375,-0.3232421875,0.966
5371,2017.0,7.0,-15.56640625,3.2958984375,-0.9677734375,0.994
5372,2017.0,7.0,-15.56640625,-3.9599609375,-0.9677734375,0.976
5373,2017.0,7.0,5.09765625,3.2958984375,-0.9677734375,0.986
5374,2017.0,7.0,5.09765625,-3.9599609375,-0.3232421875,0.96
5375,2017.0,7.0,5.09765625,-3.9599609375,-0.9677734375,0.968
5376,2017.0,7.0,-16.81640625,-1.3916015625,0.4892578125,0.962
5377,2017.0,7.0,-6.15234375,-1.3916015625,0.4892578125,0.96
5378,2017.0,7.0,-16.81640625,3.8525390625,0.4892578125,0.976
5379,2017.0,7.0,-16.81640625,-1.3916015625,0.5947265625,0.962
5380,2017.0,7.0,-16.81640625,3.8525390625,0.5947265625,0.974
5381,2017.0,7.0,-6.15234375,-1.3916015625,0.5947265625,0.958
5382,2017.0,7.0,-6.15234375,3.8525390625,0.4892578125,0.972
5383,2017.0,7.0,-6.15234375,3.8525390625,0.5947265625,0.97
5384,2017.0,7.0,3.18359375,3.6083984375,-0.5107421875,0.982
5385,2017.0,7.0,13.84765625,3.6083984375,-0.5107421875,0.978
5386,2017.0,7.0,3.18359375,-1.1474609375,-0.5107421875,0.97
5387,2017.0,7.0,3.18359375,3.6083984375,-0.4052734375,0.98
5388,2017.0,7.0,3.18359375,-1.1474609375,-0.4052734375,0.968
5389,2017.0,7.0,13.84765625,3.6083984375,-0.4052734375,0.978
5390,2017.0,7.0,13.84765625,-1.1474609375,-0.5107421875,0.966
5391,2017.0,7.0,13.84765625,-1.1474609375,-0.4052734375,0.966
5392,2017.0,7.0,13.18359375,-3.8916015625,0.9892578125,0.94
5393,2017.0,7.0,-16.15234375,-3.8916015625,0.9892578125,0.95
5394,2017.0,7.0,13.18359375,-3.6474609375,0.9892578125,0.942
5395,2017.0,7.0,13.18359375,-3.8916015625,-0.9052734375,0.966
5396,2017.0,7.0,13.18359375,-3.6474609375,-0.9052734375,0.966
5397,2017.0,7.0,-16.15234375,-3.8916015625,-0.9052734375,0.974
5398,2017.0,7.0,-16.15234375,-3.6474609375,0.9892578125,0.95
5399,2017.0,7.0,-16.15234375,-3.6474609375,-0.9052734375,0.976
5400,2017.0,7.0,-6.81640625,1.1083984375,-0.0107421875,0.972
5401,2017.0,7.0,3.84765625,1.1083984375,-0.0107421875,0.968
5402,2017.0,7.0,-6.81640625,1.3525390625,-0.0107421875,0.972
5403,2017.0,7.0,-6.81640625,1.1083984375,0.0947265625,0.97
5404,2017.0,7.0,-6.81640625,1.3525390625,0.0947265625,0.972
5405,2017.0,7.0,3.84765625,1.1083984375,0.0947265625,0.968
5406,2017.0,7.0,3.84765625,1.3525390625,-0.0107421875,0.97
5407,2017.0,7.0,3.84765625,1.3525390625,0.0947265625,0.968
5408,2017.0,7.0,-1.81640625,-2.6416015625,-0.7607421875,0.972
5409,2017.0,7.0,8.84765625,-2.6416015625,-0.7607421875,0.968
5410,2017.0,7.0,-1.81640625,0.1025390625,-0.7607421875,0.978
5411,2017.0,7.0,-1.81640625,-2.6416015625,0.8447265625,0.95
5412,2017.0,7.0,-1.81640625,0.1025390625,0.8447265625,0.956
5413,2017.0,7.0,8.84765625,-2.6416015625,0.8447265625,0.948
5414,2017.0,7.0,8.84765625,0.1025390625,-0.7607421875,0.974
5415,2017.0,7.0,8.84765625,0.1025390625,0.8447265625,0.954
5416,2017.0,7.0,18.18359375,2.3583984375,0.2392578125,0.964
5417,2017.0,7.0,-11.15234375,2.3583984375,0.2392578125,0.974
5418,2017.0,7.0,18.18359375,-4.8974609375,0.2392578125,0.946
5419,2017.0,7.0,18.18359375,2.3583984375,-0.1552734375,0.97
5420,2017.0,7.0,18.18359375,-4.8974609375,-0.1552734375,0.952
5421,2017.0,7.0,-11.15234375,2.3583984375,-0.1552734375,0.978
5422,2017.0,7.0,-11.15234375,-4.8974609375,0.2392578125,0.956
5423,2017.0,7.0,-11.15234375,-4.8974609375,-0.1552734375,0.96
5424,2017.0,7.0,8.18359375,-0.1416015625,-0.2607421875,0.968
5425,2017.0,7.0,18.84765625,-0.1416015625,-0.2607421875,0.964
5426,2017.0,7.0,8.18359375,-2.3974609375,-0.2607421875,0.962
5427,2017.0,7.0,8.18359375,-0.1416015625,-0.6552734375,0.974
5428,2017.0,7.0,8.18359375,-2.3974609375,-0.6552734375,0.968
5429,2017.0,7.0,18.84765625,-0.1416015625,-0.6552734375,0.97
5430,2017.0,7.0,18.84765625,-2.3974609375,-0.2607421875,0.96
5431,2017.0,7.0,18.84765625,-2.3974609375,-0.6552734375,0.964
5432,2017.0,7.0,-11.81640625,4.8583984375,0.7392578125,0.972
5433,2017.0,7.0,-1.15234375,4.8583984375,0.7392578125,0.97
5434,2017.0,7.0,-11.81640625,2.6025390625,0.7392578125,0.968
5435,2017.0,7.0,-11.81640625,4.8583984375,0.3447265625,0.978
5436,2017.0,7.0,-11.81640625,2.6025390625,0.3447265625,0.972
5437,2017.0,7.0,-1.15234375,4.8583984375,0.3447265625,0.974
5438,2017.0,7.0,-1.15234375,2.6025390625,0.7392578125,0.964
5439,2017.0,7.0,-1.15234375,2.6025390625,0.3447265625,0.97
5440,2017.0,7.0,-14.31640625,-4.5166015625,-0.3857421875,0.966
5441,2017.0,7.0,-13.65234375,-4.5166015625,-0.3857421875,0.966
5442,2017.0,7.0,-14.31640625,-0.5224609375,-0.3857421875,0.976
5443,2017.0,7.0,-14.31640625,-4.5166015625,0.2197265625,0.958
5444,2017.0,7.0,-14.31640625,-0.5224609375,0.2197265625,0.968
5445,2017.0,7.0,-13.65234375,-4.5166015625,0.2197265625,0.958
5446,2017.0,7.0,-13.65234375,-0.5224609375,-0.3857421875,0.976
5447,2017.0,7.0,-13.65234375,-0.5224609375,0.2197265625,0.968
5448,2017.0,7.0,5.68359375,0.4833984375,0.6142578125,0.958
5449,2017.0,7.0,6.34765625,0.4833984375,0.6142578125,0.958
5450,2017.0,7.0,5.68359375,4.4775390625,0.6142578125,0.968
5451,2017.0,7.0,5.68359375,0.4833984375,-0.7802734375,0.978
5452,2017.0,7.0,5.68359375,4.4775390625,-0.7802734375,0.988
5453,2017.0,7.0,6.34765625,0.4833984375,-0.7802734375,0.976
5454,2017.0,7.0,6.34765625,4.4775390625,0.6142578125,0.968
5455,2017.0,7.0,6.34765625,4.4775390625,-0.7802734375,0.986
5456,2017.0,7.0,15.68359375,-2.0166015625,-0.8857421875,0.97
5457,2017.0,7.0,-3.65234375,-2.0166015625,-0.8857421875,0.976
5458,2017.0,7.0,15.68359375,1.9775390625,-0.8857421875,0.98
5459,2017.0,7.0,15.68359375,-2.0166015625,-0.2802734375,0.962
5460,2017.0,7.0,15.68359375,1.9775390625,-0.2802734375,0.972
5461,2017.0,7.0,-3.65234375,-2.0166015625,-0.2802734375,0.968
5462,2017.0,7.0,-3.65234375,1.9775390625,-0.8857421875,0.986
5463,2017.0,7.0,-3.65234375,1.9775390625,-0.2802734375,0.978
5464,2017.0,7.0,-4.31640625,2.9833984375,0.1142578125,0.974
5465,2017.0,7.0,16.34765625,2.9833984375,0.1142578125,0.968
5466,2017.0,7.0,-4.31640625,-3.0224609375,0.1142578125,0.96
5467,2017.0,7.0,-4.31640625,2.9833984375,0.7197265625,0.966
5468,2017.0,7.0,-4.31640625,-3.0224609375,0.7197265625,0.952
5469,2017.0,7.0,16.34765625,2.9833984375,0.7197265625,0.96
5470,2017.0,7.0,16.34765625,-3.0224609375,0.1142578125,0.954
5471,2017.0,7.0,16.34765625,-3.0224609375,0.7197265625,0.946
5472,2017.0,7.0,-9.31640625,-0.7666015625,0.8642578125,0.956
5473,2017.0,7.0,11.34765625,-0.7666015625,0.8642578125,0.95
5474,2017.0,7.0,-9.31640625,-4.2724609375,0.8642578125,0.948
5475,2017.0,7.0,-9.31640625,-0.7666015625,0.4697265625,0.962
5476,2017.0,7.0,-9.31640625,-4.2724609375,0.4697265625,0.954
5477,2017.0,7.0,11.34765625,-0.7666015625,0.4697265625,0.956
5478,2017.0,7.0,11.34765625,-4.2724609375,0.8642578125,0.942
5479,2017.0,7.0,11.34765625,-4.2724609375,0.4697265625,0.948
5480,2017.0,7.0,10.68359375,4.2333984375,-0.1357421875,0.976
5481,2017.0,7.0,-8.65234375,4.2333984375,-0.1357421875,0.982
5482,2017.0,7.0,10.68359375,0.7275390625,-0.1357421875,0.968
5483,2017.0,7.0,10.68359375,4.2333984375,-0.5302734375,0.982
5484,2017.0,7.0,10.68359375,0.7275390625,-0.5302734375,0.972
5485,2017.0,7.0,-8.65234375,4.2333984375,-0.5302734375,0.988
5486,2017.0,7.0,-8.65234375,0.7275390625,-0.1357421875,0.974
5487,2017.0,7.0,-8.65234375,0.7275390625,-0.5302734375,0.978
5488,2017.0,7.0,0.68359375,-3.2666015625,0.3642578125,0.954
5489,2017.0,7.0,1.34765625,-3.2666015625,0.3642578125,0.954
5490,2017.0,7.0,0.68359375,3.2275390625,0.3642578125,0.97
5491,2017.0,7.0,0.68359375,-3.2666015625,-0.0302734375,0.96
5492,2017.0,7.0,0.68359375,3.2275390625,-0.0302734375,0.976
5493,2017.0,7.0,1.34765625,-3.2666015625,-0.0302734375,0.96
5494,2017.0,7.0,1.34765625,3.2275390625,0.3642578125,0.97
5495,2017.0,7.0,1.34765625,3.2275390625,-0.0302734375,0.976
5496,2017.0,7.0,-19.31640625,1.7333984375,-0.6357421875,0.986
5497,2017.0,7.0,-18.65234375,1.7333984375,-0.6357421875,0.986
5498,2017.0,7.0,-19.31640625,-1.7724609375,-0.6357421875,0.978
5499,2017.0,7.0,-19.31640625,1.7333984375,0.9697265625,0.964
5500,2017.0,7.0,-19.31640625,-1.7724609375,0.9697265625,0.956
5501,2017.0,7.0,-18.65234375,1.7333984375,0.9697265625,0.964
5502,2017.0,7.0,-18.65234375,-1.7724609375,-0.6357421875,0.978
5503,2017.0,7.0,-18.65234375,-1.7724609375,0.9697265625,0.956
5504,2017.0,7.0,-19.00390625,-4.7509765625,0.2548828125,0.958
5505,2017.0,7.0,6.66015625,-4.7509765625,0.2548828125,0.95
5506,2017.0,7.0,-19.00390625,-3.4130859375,0.2548828125,0.962
5507,2017.0,7.0,-19.00390625,-4.7509765625,0.3291015625,0.958
5508,2017.0,7.0,-19.00390625,-3.4130859375,0.3291015625,0.96
5509,2017.0,7.0,6.66015625,-4.7509765625,0.3291015625,0.95
5510,2017.0,7.0,6.66015625,-3.4130859375,0.2548828125,0.954
5511,2017.0,7.0,6.66015625,-3.4130859375,0.3291015625,0.952
5512,2017.0,7.0,0.99609375,0.2490234375,-0.7451171875,0.978
5513,2017.0,7.0,-13.33984375,0.2490234375,-0.7451171875,0.982
5514,2017.0,7.0,0.99609375,1.5869140625,-0.7451171875,0.98
5515,2017.0,7.0,0.99609375,0.2490234375,-0.6708984375,0.976
5516,2017.0,7.0,0.99609375,1.5869140625,-0.6708984375,0.98
5517,2017.0,7.0,-13.33984375,0.2490234375,-0.6708984375,0.982
5518,2017.0,7.0,-13.33984375,1.5869140625,-0.7451171875,0.986
5519,2017.0,7.0,-13.33984375,1.5869140625,-0.6708984375,0.984
5520,2017.0,7.0,10.99609375,-2.2509765625,0.7548828125,0.948
5521,2017.0,7.0,16.66015625,-2.2509765625,0.7548828125,0.946
5522,2017.0,7.0,10.99609375,4.0869140625,0.7548828125,0.964
5523,2017.0,7.0,10.99609375,-2.2509765625,-0.1708984375,0.96
5524,2017.0,7.0,10.99609375,4.0869140625,-0.1708984375,0.976
5525,2017.0,7.0,16.66015625,-2.2509765625,-0.1708984375,0.958
5526,2017.0,7.0,16.66015625,4.0869140625,0.7548828125,0.962
5527,2017.0,7.0,16.66015625,4.0869140625,-0.1708984375,0.974
5528,2017.0,7.0,-9.00390625,2.7490234375,-0.2451171875,0.98
5529,2017.0,7.0,-3.33984375,2.7490234375,-0.2451171875,0.978
5530,2017.0,7.0,-9.00390625,-0.9130859375,-0.2451171875,0.972
5531,2017.0,7.0,-9.00390625,2.7490234375,0.8291015625,0.966
5532,2017.0,7.0,-9.00390625,-0.9130859375,0.8291015625,0.956
5533,2017.0,7.0,-3.33984375,2.7490234375,0.8291015625,0.964
5534,2017.0,7.0,-3.33984375,-0.9130859375,-0.2451171875,0.97
5535,2017.0,7.0,-3.33984375,-0.9130859375,0.8291015625,0.956
5536,2017.0,7.0,-4.00390625,-1.0009765625,-0.9951171875,0.98
5537,2017.0,7.0,-8.33984375,-1.0009765625,-0.9951171875,0.98
5538,2017.0,7.0,-4.00390625,-2.1630859375,-0.9951171875,0.976
5539,2017.0,7.0,-4.00390625,-1.0009765625,0.0791015625,0.966
5540,2017.0,7.0,-4.00390625,-2.1630859375,0.0791015625,0.962
5541,2017.0,7.0,-8.33984375,-1.0009765625,0.0791015625,0.966
5542,2017.0,7.0,-8.33984375,-2.1630859375,-0.9951171875,0.978
5543,2017.0,7.0,-8.33984375,-2.1630859375,0.0791015625,0.964
5544,2017.0,7.0,15.99609375,3.9990234375,0.0048828125,0.972
5545,2017.0,7.0,11.66015625,3.9990234375,0.0048828125,0.974
5546,2017.0,7.0,15.99609375,2.8369140625,0.0048828125,0.97
5547,2017.0,7.0,15.99609375,3.9990234375,-0.9208984375,0.984
5548,2017.0,7.0,15.99609375,2.8369140625,-0.9208984375,0.982
5549,2017.0,7.0,11.66015625,3.9990234375,-0.9208984375,0.986
5550,2017.0,7.0,11.66015625,2.8369140625,0.0048828125,0.97
5551,2017.0,7.0,11.66015625,2.8369140625,-0.9208984375,0.984
5552,2017.0,7.0,5.99609375,-3.5009765625,-0.4951171875,0.964
5553,2017.0,7.0,-18.33984375,-3.5009765625,-0.4951171875,0.972
5554,2017.0,7.0,5.99609375,0.3369140625,-0.4951171875,0.972
5555,2017.0,7.0,5.99609375,-3.5009765625,-0.4208984375,0.962
5556,2017.0,7.0,5.99609375,0.3369140625,-0.4208984375,0.972
5557,2017.0,7.0,-18.33984375,-3.5009765625,-0.4208984375,0.97
5558,2017.0,7.0,-18.33984375,0.3369140625,-0.4951171875,0.98
5559,2017.0,7.0,-18.33984375,0.3369140625,-0.4208984375,0.98
5560,2017.0,7.0,-14.00390625,1.4990234375,0.5048828125,0.968
5561,2017.0,7.0,1.66015625,1.4990234375,0.5048828125,0.964
5562,2017.0,7.0,-14.00390625,-4.6630859375,0.5048828125,0.954
5563,2017.0,7.0,-14.00390625,1.4990234375,0.5791015625,0.968
5564,2017.0,7.0,-14.00390625,-4.6630859375,0.5791015625,0.952
5565,2017.0,7.0,1.66015625,1.4990234375,0.5791015625,0.962
5566,2017.0,7.0,1.66015625,-4.6630859375,0.5048828125,0.948
5567,2017.0,7.0,1.66015625,-4.6630859375,0.5791015625,0.948
5568,2017.0,7.0,-11.50390625,-1.6259765625,-0.3701171875,0.972
5569,2017.0,7.0,14.16015625,-1.6259765625,-0.3701171875,0.964
5570,2017.0,7.0,-11.50390625,2.2119140625,-0.3701171875,0.982
5571,2017.0,7.0,-11.50390625,-1.6259765625,0.9541015625,0.954
5572,2017.0,7.0,-11.50390625,2.2119140625,0.9541015625,0.964
5573,2017.0,7.0,14.16015625,-1.6259765625,0.9541015625,0.946
5574,2017.0,7.0,14.16015625,2.2119140625,-0.3701171875,0.974
5575,2017.0,7.0,14.16015625,2.2119140625,0.9541015625,0.956
5576,2017.0,7.0,8.49609375,3.3740234375,0.6298828125,0.964
5577,2017.0,7.0,-5.83984375,3.3740234375,0.6298828125,0.968
5578,2017.0,7.0,8.49609375,-2.7880859375,0.6298828125,0.95
5579,2017.0,7.0,8.49609375,3.3740234375,-0.0458984375,0.974
5580,2017.0,7.0,8.49609375,-2.7880859375,-0.0458984375,0.958
5581,2017.0,7.0,-5.83984375,3.3740234375,-0.0458984375,0.978
5582,2017.0,7.0,-5.83984375,-2.7880859375,0.6298828125,0.954
5583,2017.0,7.0,-5.83984375,-2.7880859375,-0.0458984375,0.962
5584,2017.0,7.0,18.49609375,-4.1259765625,-0.8701171875,0.962
5585,2017.0,7.0,4.16015625,-4.1259765625,-0.8701171875,0.968
5586,2017.0,7.0,18.49609375,-0.2880859375,-0.8701171875,0.972
5587,2017.0,7.0,18.49609375,-4.1259765625,-0.5458984375,0.958
5588,2017.0,7.0,18.49609375,-0.2880859375,-0.5458984375,0.968
5589,2017.0,7.0,4.16015625,-4.1259765625,-0.5458984375,0.964
5590,2017.0,7.0,4.16015625,-0.2880859375,-0.8701171875,0.976
5591,2017.0,7.0,4.16015625,-0.2880859375,-0.5458984375,0.972
5592,2017.0,7.0,-1.50390625,0.8740234375,0.1298828125,0.968
5593,2017.0,7.0,-15.83984375,0.8740234375,0.1298828125,0.972
5594,2017.0,7.0,-1.50390625,4.7119140625,0.1298828125,0.978
5595,2017.0,7.0,-1.50390625,0.8740234375,0.4541015625,0.964
5596,2017.0,7.0,-1.50390625,4.7119140625,0.4541015625,0.974
5597,2017.0,7.0,-15.83984375,0.8740234375,0.4541015625,0.968
5598,2017.0,7.0,-15.83984375,4.7119140625,0.1298828125,0.982
5599,2017.0,7.0,-15.83984375,4.7119140625,0.4541015625,0.978
5600,2017.0,8.0,-11.2109375,-4.033203125,0.037109375,0.95
5601,2017.0,8.0,7.0703125,-4.033203125,0.037109375,0.942
5602,2017.0,8.0,-11.2109375,-2.197265625,0.037109375,0.954
