strt_date,LST,view_time,eps_31,eps_32,strt_date,hour,minute,Year,Month,Day,timestamp
2009-06-06,309.0,11.0,0.984,0.49,2009-06-06,11,0,2009,6,6,2009-06-06 11:00:00
2007-11-23,309.36,10.3,0.984,0.49,2007-11-23,10,18,2007,11,23,2007-11-23 10:18:00
2008-04-18,307.94,10.600000000000001,0.984,0.49,2008-04-18,10,36,2008,4,18,2008-04-18 10:36:00
2007-04-11,306.76,10.100000000000001,0.982,0.49,2007-04-11,10,6,2007,4,11,2007-04-11 10:06:00
2009-07-30,310.5,9.9,0.984,0.986,2009-07-30,9,54,2009,7,30,2009-07-30 09:54:00
2007-10-07,311.7,9.9,0.984,0.986,2007-10-07,9,54,2007,10,7,2007-10-07 09:54:00
2007-02-08,308.1,10.3,0.49,0.988,2007-02-08,10,18,2007,2,8,2007-02-08 10:18:00
2009-08-24,315.0,10.3,0.984,0.49,2009-08-24,10,18,2009,8,24,2009-08-24 10:18:00
2009-08-13,313.5,9.9,0.49,0.986,2009-08-13,9,54,2009,8,13,2009-08-13 09:54:00
2008-04-22,308.76,10.600000000000001,0.49,0.49,2008-04-22,10,36,2008,4,22,2008-04-22 10:36:00
2008-09-14,311.90000000000003,10.200000000000001,0.982,0.49,2008-09-14,10,12,2008,9,14,2008-09-14 10:12:00
2008-08-23,307.44,10.200000000000001,0.982,0.49,2008-08-23,10,12,2008,8,23,2008-08-23 10:12:00
2008-07-09,306.12,10.600000000000001,0.49,0.49,2008-07-09,10,36,2008,7,9,2008-07-09 10:36:00
2009-07-09,304.06,10.4,0.49,0.49,2009-07-09,10,24,2009,7,9,2009-07-09 10:24:00
2008-04-29,308.24,10.8,0.49,0.49,2008-04-29,10,48,2008,4,29,2008-04-29 10:48:00
2007-03-31,299.76,10.9,0.982,0.49,2007-03-31,10,54,2007,3,31,2007-03-31 10:54:00
2008-05-13,308.74,10.200000000000001,0.984,0.988,2008-05-13,10,12,2008,5,13,2008-05-13 10:12:00
2008-05-25,308.88,10.200000000000001,0.49,0.988,2008-05-25,10,12,2008,5,25,2008-05-25 10:12:00
2007-08-28,313.98,11.0,0.984,0.986,2007-08-28,11,0,2007,8,28,2007-08-28 11:00:00
2009-10-07,313.54,10.200000000000001,0.49,0.49,2009-10-07,10,12,2009,10,7,2009-10-07 10:12:00
2009-05-16,311.0,10.100000000000001,0.49,0.986,2009-05-16,10,6,2009,5,16,2009-05-16 10:06:00
2009-03-22,309.3,9.8,0.984,0.49,2009-03-22,9,48,2009,3,22,2009-03-22 09:48:00
2007-09-07,316.28000000000003,10.600000000000001,0.984,0.49,2007-09-07,10,36,2007,9,7,2007-09-07 10:36:00
2008-09-06,316.18,9.8,0.49,0.49,2008-09-06,9,48,2008,9,6,2008-09-06 09:48:00
2007-09-29,307.92,9.9,0.49,0.986,2007-09-29,9,54,2007,9,29,2007-09-29 09:54:00
2007-08-24,314.7,10.0,0.984,0.49,2007-08-24,10,0,2007,8,24,2007-08-24 10:00:00
2008-06-20,306.96,10.9,0.984,0.986,2008-06-20,10,54,2008,6,20,2008-06-20 10:54:00
2008-04-20,308.36,9.8,0.49,0.49,2008-04-20,9,48,2008,4,20,2008-04-20 09:48:00
2008-04-15,306.66,10.200000000000001,0.984,0.49,2008-04-15,10,12,2008,4,15,2008-04-15 10:12:00
2008-04-07,303.82,9.9,0.982,0.986,2008-04-07,9,54,2008,4,7,2008-04-07 09:54:00
2009-10-24,313.82,10.700000000000001,0.982,0.986,2009-10-24,10,42,2009,10,24,2009-10-24 10:42:00
2009-07-21,310.98,10.0,0.984,0.49,2009-07-21,10,0,2009,7,21,2009-07-21 10:00:00
2009-06-29,308.74,10.700000000000001,0.984,0.988,2009-06-29,10,42,2009,6,29,2009-06-29 10:42:00
2008-09-29,319.02,10.200000000000001,0.984,0.49,2008-09-29,10,12,2008,9,29,2008-09-29 10:12:00
2009-11-03,317.14,10.200000000000001,0.984,0.49,2009-11-03,10,12,2009,11,3,2009-11-03 10:12:00
2008-07-22,305.76,10.600000000000001,0.984,0.49,2008-07-22,10,36,2008,7,22,2008-07-22 10:36:00
2009-10-03,314.48,9.9,0.49,0.986,2009-10-03,9,54,2009,10,3,2009-10-03 09:54:00
2008-06-30,311.18,10.100000000000001,0.982,0.49,2008-06-30,10,6,2008,6,30,2008-06-30 10:06:00
2009-09-02,318.42,9.9,0.49,0.49,2009-09-02,9,54,2009,9,2,2009-09-02 09:54:00
2007-11-28,311.26,10.3,0.49,0.49,2007-11-28,10,18,2007,11,28,2007-11-28 10:18:00
2007-07-22,302.78000000000003,10.700000000000001,0.984,0.49,2007-07-22,10,42,2007,7,22,2007-07-22 10:42:00
2007-04-26,301.38,10.200000000000001,0.49,0.986,2007-04-26,10,12,2007,4,26,2007-04-26 10:12:00
2009-07-15,308.58,11.0,0.49,0.988,2009-07-15,11,0,2009,7,15,2009-07-15 11:00:00
2008-10-31,319.04,10.700000000000001,0.982,0.988,2008-10-31,10,42,2008,10,31,2008-10-31 10:42:00
2007-10-27,310.86,10.8,0.49,0.49,2007-10-27,10,48,2007,10,27,2007-10-27 10:48:00
2009-06-18,301.0,10.5,0.49,0.49,2009-06-18,10,30,2009,6,18,2009-06-18 10:30:00
2007-11-09,310.6,10.100000000000001,0.984,0.49,2007-11-09,10,6,2007,11,9,2007-11-09 10:06:00
2007-04-27,309.04,10.700000000000001,0.49,0.986,2007-04-27,10,42,2007,4,27,2007-04-27 10:42:00
2008-10-03,308.06,10.700000000000001,0.984,0.986,2008-10-03,10,42,2008,10,3,2008-10-03 10:42:00
2007-09-04,315.78000000000003,10.700000000000001,0.49,0.49,2007-09-04,10,42,2007,9,4,2007-09-04 10:42:00
2009-05-15,306.0,10.600000000000001,0.49,0.988,2009-05-15,10,36,2009,5,15,2009-05-15 10:36:00
2008-07-16,312.18,10.5,0.982,0.49,2008-07-16,10,30,2008,7,16,2008-07-16 10:30:00
2009-11-15,312.06,9.700000000000001,0.984,0.49,2009-11-15,9,42,2009,11,15,2009-11-15 09:42:00
2007-06-11,302.94,9.700000000000001,0.49,0.49,2007-06-11,9,42,2007,6,11,2007-06-11 09:42:00
2009-07-05,309.0,10.200000000000001,0.982,0.49,2009-07-05,10,12,2009,7,5,2009-07-05 10:12:00
2007-06-27,298.7,10.600000000000001,0.982,0.986,2007-06-27,10,36,2007,6,27,2007-06-27 10:36:00
2008-08-28,311.62,10.4,0.49,0.988,2008-08-28,10,24,2008,8,28,2008-08-28 10:24:00
2008-10-27,316.94,9.700000000000001,0.984,0.49,2008-10-27,9,42,2008,10,27,2008-10-27 09:42:00
2007-08-19,308.08,10.5,0.982,0.986,2007-08-19,10,30,2007,8,19,2007-08-19 10:30:00
2009-04-09,308.42,9.8,0.49,0.49,2009-04-09,9,48,2009,4,9,2009-04-09 09:48:00
2007-05-01,305.14,10.100000000000001,0.49,0.49,2007-05-01,10,6,2007,5,1,2007-05-01 10:06:00
2009-11-01,316.86,10.8,0.49,0.49,2009-11-01,10,48,2009,11,1,2009-11-01 10:48:00
2008-01-23,302.88,10.600000000000001,0.49,0.49,2008-01-23,10,36,2008,1,23,2008-01-23 10:36:00
2007-11-11,307.76,9.8,0.49,0.986,2007-11-11,9,48,2007,11,11,2007-11-11 09:48:00
2007-06-05,307.44,10.8,0.984,0.49,2007-06-05,10,48,2007,6,5,2007-06-05 10:48:00
2007-09-25,318.66,9.9,0.49,0.986,2007-09-25,9,54,2007,9,25,2007-09-25 09:54:00
2008-07-12,307.68,10.100000000000001,0.982,0.988,2008-07-12,10,6,2008,7,12,2008-07-12 10:06:00
2009-09-30,318.78000000000003,9.9,0.982,0.49,2009-09-30,9,54,2009,9,30,2009-09-30 09:54:00
2008-07-23,308.1,10.3,0.982,0.49,2008-07-23,10,18,2008,7,23,2008-07-23 10:18:00
2007-06-30,305.82,9.8,0.984,0.49,2007-06-30,9,48,2007,6,30,2007-06-30 09:48:00
2007-04-07,305.24,10.4,0.49,0.986,2007-04-07,10,24,2007,4,7,2007-04-07 10:24:00
2009-02-20,306.84000000000003,9.8,0.49,0.988,2009-02-20,9,48,2009,2,20,2009-02-20 09:48:00
2007-05-18,306.32,10.700000000000001,0.984,0.988,2007-05-18,10,42,2007,5,18,2007-05-18 10:42:00
2009-07-04,302.46,10.700000000000001,0.49,0.986,2009-07-04,10,42,2009,7,4,2009-07-04 10:42:00
2007-05-29,306.52,11.0,0.984,0.986,2007-05-29,11,0,2007,5,29,2007-05-29 11:00:00
2009-07-26,312.44,10.600000000000001,0.984,0.49,2009-07-26,10,36,2009,7,26,2009-07-26 10:36:00
2009-07-11,304.12,10.700000000000001,0.49,0.49,2009-07-11,10,42,2009,7,11,2009-07-11 10:42:00
2007-09-09,314.94,11.0,0.984,0.988,2007-09-09,11,0,2007,9,9,2007-09-09 11:00:00
2008-10-24,320.54,10.100000000000001,0.49,0.986,2008-10-24,10,6,2008,10,24,2008-10-24 10:06:00
2008-07-30,311.40000000000003,10.4,0.49,0.49,2008-07-30,10,24,2008,7,30,2008-07-30 10:24:00
2007-09-16,317.2,10.200000000000001,0.49,0.986,2007-09-16,10,12,2007,9,16,2007-09-16 10:12:00
2008-06-14,310.40000000000003,10.200000000000001,0.49,0.986,2008-06-14,10,12,2008,6,14,2008-06-14 10:12:00
2009-08-28,306.94,10.0,0.49,0.49,2009-08-28,10,0,2009,8,28,2009-08-28 10:00:00
2008-06-25,307.54,10.700000000000001,0.49,0.986,2008-06-25,10,42,2008,6,25,2008-06-25 10:42:00
2009-08-01,308.06,10.0,0.984,0.988,2009-08-01,10,0,2009,8,1,2009-08-01 10:00:00
2009-06-01,310.84000000000003,10.5,0.982,0.49,2009-06-01,10,30,2009,6,1,2009-06-01 10:30:00
2009-07-02,308.12,10.700000000000001,0.982,0.49,2009-07-02,10,42,2009,7,2,2009-07-02 10:42:00
2008-11-03,309.74,10.600000000000001,0.49,0.49,2008-11-03,10,36,2008,11,3,2008-11-03 10:36:00
2008-04-23,306.0,10.3,0.49,0.49,2008-04-23,10,18,2008,4,23,2008-04-23 10:18:00
2009-11-06,316.24,10.4,0.49,0.986,2009-11-06,10,24,2009,11,6,2009-11-06 10:24:00
2009-12-09,307.1,10.4,0.984,0.49,2009-12-09,10,24,2009,12,9,2009-12-09 10:24:00
2008-10-08,311.66,9.9,0.984,0.49,2008-10-08,9,54,2008,10,8,2008-10-08 09:54:00
2007-09-08,305.66,10.100000000000001,0.984,0.986,2007-09-08,10,6,2007,9,8,2007-09-08 10:06:00
2007-06-18,304.74,10.0,0.984,0.49,2007-06-18,10,0,2007,6,18,2007-06-18 10:00:00
2007-08-01,308.84000000000003,10.0,0.984,0.988,2007-08-01,10,0,2007,8,1,2007-08-01 10:00:00
2007-10-11,317.08,10.3,0.984,0.986,2007-10-11,10,18,2007,10,11,2007-10-11 10:18:00
2008-09-04,317.14,10.3,0.49,0.49,2008-09-04,10,18,2008,9,4,2008-09-04 10:18:00
2008-05-10,308.12,10.4,0.49,0.49,2008-05-10,10,24,2008,5,10,2008-05-10 10:24:00
2009-03-09,305.5,10.200000000000001,0.982,0.49,2009-03-09,10,12,2009,3,9,2009-03-09 10:12:00
2008-03-05,303.94,11.0,0.984,0.986,2008-03-05,11,0,2008,3,5,2008-03-05 11:00:00
2009-10-12,308.92,10.0,0.984,0.49,2009-10-12,10,0,2009,10,12,2009-10-12 10:00:00
2007-07-07,307.54,10.5,0.49,0.49,2007-07-07,10,30,2007,7,7,2007-07-07 10:30:00
2009-08-26,312.86,10.200000000000001,0.49,0.49,2009-08-26,10,12,2009,8,26,2009-08-26 10:12:00
2007-10-15,318.66,10.3,0.984,0.49,2007-10-15,10,18,2007,10,15,2007-10-15 10:18:00
2009-12-03,310.98,10.5,0.984,0.986,2009-12-03,10,30,2009,12,3,2009-12-03 10:30:00
2008-07-31,305.34000000000003,10.5,0.984,0.988,2008-07-31,10,30,2008,7,31,2008-07-31 10:30:00
2007-02-02,304.86,10.600000000000001,0.49,0.988,2007-02-02,10,36,2007,2,2,2007-02-02 10:36:00
2008-01-31,305.88,9.8,0.984,0.49,2008-01-31,9,48,2008,1,31,2008-01-31 09:48:00
2007-07-23,308.90000000000003,10.700000000000001,0.984,0.49,2007-07-23,10,42,2007,7,23,2007-07-23 10:42:00
2007-08-23,309.18,10.600000000000001,0.49,0.49,2007-08-23,10,36,2007,8,23,2007-08-23 10:36:00
2007-02-11,305.90000000000003,10.700000000000001,0.49,0.986,2007-02-11,10,42,2007,2,11,2007-02-11 10:42:00
