strt_date,LST,view_time,eps_31,eps_32,strt_date,hour,minute,Year,Month,Day,timestamp
2018-07-17,307.14,10.200000000000001,0.982,0.986,2018-07-17,10,12,2018,7,17,2018-07-17 10:12:00
2016-10-17,310.58,10.8,0.49,0.49,2016-10-17,10,48,2016,10,17,2016-10-17 10:48:00
2017-09-20,308.86,10.0,0.49,0.986,2017-09-20,10,0,2017,9,20,2017-09-20 10:00:00
2017-06-23,307.46,10.200000000000001,0.49,0.986,2017-06-23,10,12,2017,6,23,2017-06-23 10:12:00
2017-05-07,301.94,9.8,0.984,0.49,2017-05-07,9,48,2017,5,7,2017-05-07 09:48:00
2016-08-25,317.42,9.9,0.982,0.49,2016-08-25,9,54,2016,8,25,2016-08-25 09:54:00
2016-07-23,302.32,10.100000000000001,0.982,0.986,2016-07-23,10,6,2016,7,23,2016-07-23 10:06:00
2016-04-25,299.94,9.8,0.984,0.986,2016-04-25,9,48,2016,4,25,2016-04-25 09:48:00
2016-04-13,302.02,9.8,0.982,0.986,2016-04-13,9,48,2016,4,13,2016-04-13 09:48:00
2018-06-07,305.72,10.5,0.982,0.986,2018-06-07,10,30,2018,6,7,2018-06-07 10:30:00
2017-08-27,305.48,11.0,0.982,0.986,2017-08-27,11,0,2017,8,27,2017-08-27 11:00:00
2017-05-02,304.40000000000003,10.8,0.982,0.986,2017-05-02,10,48,2017,5,2,2017-05-02 10:48:00
2018-11-12,308.06,10.3,0.49,0.986,2018-11-12,10,18,2018,11,12,2018-11-12 10:18:00
2017-08-03,307.68,10.3,0.49,0.49,2017-08-03,10,18,2017,8,3,2017-08-03 10:18:00
2018-08-15,312.78000000000003,10.200000000000001,0.982,0.986,2018-08-15,10,12,2018,8,15,2018-08-15 10:12:00
2017-09-27,310.88,9.8,0.982,0.49,2017-09-27,9,48,2017,9,27,2017-09-27 09:48:00
2017-05-30,303.5,10.9,0.982,0.49,2017-05-30,10,54,2017,5,30,2017-05-30 10:54:00
2017-10-17,314.36,9.700000000000001,0.49,0.49,2017-10-17,9,42,2017,10,17,2017-10-17 09:42:00
2017-05-19,308.90000000000003,9.8,0.49,0.986,2017-05-19,9,48,2017,5,19,2017-05-19 09:48:00
2016-04-03,308.08,10.4,0.49,0.49,2016-04-03,10,24,2016,4,3,2016-04-03 10:24:00
2018-03-15,307.16,9.700000000000001,0.49,0.986,2018-03-15,9,42,2018,3,15,2018-03-15 09:42:00
2017-03-12,304.08,10.0,0.984,0.986,2017-03-12,10,0,2017,3,12,2017-03-12 10:00:00
2018-06-21,310.64,11.0,0.982,0.49,2018-06-21,11,0,2018,6,21,2018-06-21 11:00:00
2016-10-24,312.64,10.100000000000001,0.49,0.49,2016-10-24,10,6,2016,10,24,2016-10-24 10:06:00
2016-07-31,312.62,10.9,0.984,0.986,2016-07-31,10,54,2016,7,31,2016-07-31 10:54:00
2018-11-01,308.76,10.700000000000001,0.982,0.49,2018-11-01,10,42,2018,11,1,2018-11-01 10:42:00
2016-06-21,300.56,10.600000000000001,0.984,0.49,2016-06-21,10,36,2016,6,21,2016-06-21 10:36:00
2017-06-21,306.6,11.0,0.982,0.986,2017-06-21,11,0,2017,6,21,2017-06-21 11:00:00
2016-03-29,304.34000000000003,10.4,0.49,0.49,2016-03-29,10,24,2016,3,29,2016-03-29 10:24:00
2017-09-18,312.90000000000003,10.200000000000001,0.49,0.986,2017-09-18,10,12,2017,9,18,2017-09-18 10:12:00
2016-07-29,309.56,10.4,0.49,0.986,2016-07-29,10,24,2016,7,29,2016-07-29 10:24:00
2018-10-14,309.2,10.600000000000001,0.49,0.49,2018-10-14,10,36,2018,10,14,2018-10-14 10:36:00
2018-01-01,304.64,10.5,0.984,0.986,2018-01-01,10,30,2018,1,1,2018-01-01 10:30:00
2016-04-24,307.28000000000003,10.4,0.982,0.986,2016-04-24,10,24,2016,4,24,2016-04-24 10:24:00
2018-09-19,307.98,10.5,0.49,0.49,2018-09-19,10,30,2018,9,19,2018-09-19 10:30:00
2017-12-11,308.02,9.9,0.49,0.986,2017-12-11,9,54,2017,12,11,2017-12-11 09:54:00
2016-08-05,306.40000000000003,10.3,0.49,0.986,2016-08-05,10,18,2016,8,5,2016-08-05 10:18:00
2016-04-26,306.7,10.100000000000001,0.984,0.49,2016-04-26,10,6,2016,4,26,2016-04-26 10:06:00
2018-08-21,299.74,10.8,0.984,0.49,2018-08-21,10,48,2018,8,21,2018-08-21 10:48:00
2016-10-12,312.24,10.9,0.982,0.49,2016-10-12,10,54,2016,10,12,2016-10-12 10:54:00
2017-07-20,307.7,10.4,0.982,0.49,2017-07-20,10,24,2017,7,20,2017-07-20 10:24:00
2017-02-23,301.82,10.9,0.982,0.49,2017-02-23,10,54,2017,2,23,2017-02-23 10:54:00
2016-10-08,313.84000000000003,11.0,0.49,0.49,2016-10-08,11,0,2016,10,8,2016-10-08 11:00:00
2016-02-18,301.62,10.700000000000001,0.49,0.986,2016-02-18,10,42,2016,2,18,2016-02-18 10:42:00
2018-08-13,308.44,10.5,0.982,0.49,2018-08-13,10,30,2018,8,13,2018-08-13 10:30:00
2018-10-31,310.2,10.5,0.49,0.986,2018-10-31,10,30,2018,10,31,2018-10-31 10:30:00
2018-09-26,311.76,9.9,0.982,0.986,2018-09-26,9,54,2018,9,26,2018-09-26 09:54:00
2016-04-23,305.12,10.8,0.49,0.986,2016-04-23,10,48,2016,4,23,2016-04-23 10:48:00
2017-11-18,311.90000000000003,10.0,0.982,0.49,2017-11-18,10,0,2017,11,18,2017-11-18 10:00:00
2018-06-01,309.26,9.700000000000001,0.982,0.49,2018-06-01,9,42,2018,6,1,2018-06-01 09:42:00
2018-10-27,318.3,10.0,0.49,0.986,2018-10-27,10,0,2018,10,27,2018-10-27 10:00:00
2018-05-23,308.56,9.700000000000001,0.984,0.986,2018-05-23,9,42,2018,5,23,2018-05-23 09:42:00
2017-04-22,307.02,10.4,0.984,0.49,2017-04-22,10,24,2017,4,22,2017-04-22 10:24:00
2017-10-29,308.76,10.700000000000001,0.984,0.986,2017-10-29,10,42,2017,10,29,2017-10-29 10:42:00
2017-08-26,313.36,9.8,0.49,0.986,2017-08-26,9,48,2017,8,26,2017-08-26 09:48:00
2017-05-27,307.48,10.4,0.982,0.986,2017-05-27,10,24,2017,5,27,2017-05-27 10:24:00
2016-06-01,306.32,10.600000000000001,0.984,0.986,2016-06-01,10,36,2016,6,1,2016-06-01 10:36:00
2018-05-30,306.0,10.600000000000001,0.982,0.986,2018-05-30,10,36,2018,5,30,2018-05-30 10:36:00
2016-07-24,310.86,10.9,0.982,0.49,2016-07-24,10,54,2016,7,24,2016-07-24 10:54:00
2016-02-14,303.42,11.0,0.982,0.986,2016-02-14,11,0,2016,2,14,2016-02-14 11:00:00
2018-08-24,312.24,10.700000000000001,0.984,0.986,2018-08-24,10,42,2018,8,24,2018-08-24 10:42:00
2018-08-03,305.2,10.9,0.49,0.49,2018-08-03,10,54,2018,8,3,2018-08-03 10:54:00
2018-04-19,300.94,10.200000000000001,0.984,0.986,2018-04-19,10,12,2018,4,19,2018-04-19 10:12:00
2016-04-18,301.92,10.0,0.984,0.986,2016-04-18,10,0,2016,4,18,2016-04-18 10:00:00
2018-09-16,318.24,10.3,0.49,0.986,2018-09-16,10,18,2018,9,16,2018-09-16 10:18:00
2016-05-27,303.14,10.600000000000001,0.982,0.986,2016-05-27,10,36,2016,5,27,2016-05-27 10:36:00
2016-04-10,307.82,10.600000000000001,0.49,0.986,2016-04-10,10,36,2016,4,10,2016-04-10 10:36:00
2017-08-31,308.56,10.3,0.984,0.49,2017-08-31,10,18,2017,8,31,2017-08-31 10:18:00
2018-07-14,309.90000000000003,10.8,0.49,0.49,2018-07-14,10,48,2018,7,14,2018-07-14 10:48:00
2017-08-23,311.54,10.9,0.982,0.986,2017-08-23,10,54,2017,8,23,2017-08-23 10:54:00
2018-04-18,307.78000000000003,10.600000000000001,0.49,0.986,2018-04-18,10,36,2018,4,18,2018-04-18 10:36:00
2018-09-27,312.06,10.200000000000001,0.49,0.49,2018-09-27,10,12,2018,9,27,2018-09-27 10:12:00
2018-02-04,305.36,9.700000000000001,0.984,0.49,2018-02-04,9,42,2018,2,4,2018-02-04 09:42:00
2017-06-18,308.16,10.100000000000001,0.982,0.986,2017-06-18,10,6,2017,6,18,2017-06-18 10:06:00
2016-06-04,305.26,10.5,0.984,0.986,2016-06-04,10,30,2016,6,4,2016-06-04 10:30:00
2018-05-09,306.34000000000003,10.200000000000001,0.982,0.49,2018-05-09,10,12,2018,5,9,2018-05-09 10:12:00
