strt_date,LST,view_time,eps_31,eps_32,strt_date,hour,minute,Year,Month,Day,timestamp
2017-08-28,294.14,10.0,0.962,0.49,2017-08-28,10,0,2017,8,28,2017-08-28 10:00:00
2017-12-07,322.16,10.8,0.966,0.976,2017-12-07,10,48,2017,12,7,2017-12-07 10:48:00
2018-06-09,307.72,10.5,0.49,0.49,2018-06-09,10,30,2018,6,9,2018-06-09 10:30:00
2016-10-30,328.14,9.8,0.966,0.972,2016-10-30,9,48,2016,10,30,2016-10-30 09:48:00
2016-06-02,298.3,10.8,0.966,0.972,2016-06-02,10,48,2016,6,2,2016-06-02 10:48:00
2018-03-26,311.56,10.4,0.966,0.976,2018-03-26,10,24,2018,3,26,2018-03-26 10:24:00
2018-10-26,328.54,9.5,0.962,0.49,2018-10-26,9,30,2018,10,26,2018-10-26 09:30:00
2016-04-01,306.1,10.200000000000001,0.964,0.976,2016-04-01,10,12,2016,4,1,2016-04-01 10:12:00
2017-08-17,303.7,10.3,0.962,0.974,2017-08-17,10,18,2017,8,17,2017-08-17 10:18:00
2016-12-12,328.88,10.9,0.962,0.974,2016-12-12,10,54,2016,12,12,2016-12-12 10:54:00
2016-01-08,322.72,10.0,0.962,0.976,2016-01-08,10,0,2016,1,8,2016-01-08 10:00:00
2018-07-01,295.86,10.9,0.962,0.974,2018-07-01,10,54,2018,7,1,2018-07-01 10:54:00
2018-07-19,297.90000000000003,10.700000000000001,0.962,0.972,2018-07-19,10,42,2018,7,19,2018-07-19 10:42:00
2016-05-12,292.24,10.0,0.962,0.976,2016-05-12,10,0,2016,5,12,2016-05-12 10:00:00
2017-09-22,318.40000000000003,9.9,0.49,0.972,2017-09-22,9,54,2017,9,22,2017-09-22 09:54:00
2018-10-23,321.52,10.4,0.968,0.976,2018-10-23,10,24,2018,10,23,2018-10-23 10:24:00
2017-09-12,318.38,9.9,0.962,0.49,2017-09-12,9,54,2017,9,12,2017-09-12 09:54:00
2016-08-02,294.66,9.8,0.962,0.976,2016-08-02,9,48,2016,8,2,2016-08-02 09:48:00
2016-10-13,311.6,10.200000000000001,0.968,0.976,2016-10-13,10,12,2016,10,13,2016-10-13 10:12:00
2018-09-25,314.58,10.100000000000001,0.962,0.974,2018-09-25,10,6,2018,9,25,2018-09-25 10:06:00
2017-06-28,300.32,10.8,0.964,0.976,2017-06-28,10,48,2017,6,28,2017-06-28 10:48:00
2018-02-15,327.5,10.5,0.962,0.976,2018-02-15,10,30,2018,2,15,2018-02-15 10:30:00
2018-11-02,320.0,10.3,0.962,0.976,2018-11-02,10,18,2018,11,2,2018-11-02 10:18:00
2018-04-29,312.12,10.100000000000001,0.966,0.976,2018-04-29,10,6,2018,4,29,2018-04-29 10:06:00
2018-11-29,316.90000000000003,9.9,0.968,0.974,2018-11-29,9,54,2018,11,29,2018-11-29 09:54:00
2016-04-11,313.74,11.0,0.962,0.49,2016-04-11,11,0,2016,4,11,2016-04-11 11:00:00
2018-08-10,306.96,10.0,0.966,0.976,2018-08-10,10,0,2018,8,10,2018-08-10 10:00:00
2016-09-22,297.32,10.5,0.962,0.972,2016-09-22,10,30,2016,9,22,2016-09-22 10:30:00
2017-12-19,328.68,10.4,0.962,0.976,2017-12-19,10,24,2017,12,19,2017-12-19 10:24:00
2016-05-13,301.2,10.600000000000001,0.962,0.976,2016-05-13,10,36,2016,5,13,2016-05-13 10:36:00
2018-04-03,316.1,10.9,0.966,0.976,2018-04-03,10,54,2018,4,3,2018-04-03 10:54:00
