strt_date,LST,view_time,eps_31,eps_32,strt_date,hour,minute,Year,Month,Day,timestamp
2017-08-08,309.84000000000003,10.8,0.982,0.986,2017-08-08,10,48,2017,8,8,2017-08-08 10:48:00
2017-08-09,306.48,9.9,0.984,0.986,2017-08-09,9,54,2017,8,9,2017-08-09 09:54:00
2017-08-10,310.78000000000003,10.600000000000001,0.982,0.986,2017-08-10,10,36,2017,8,10,2017-08-10 10:36:00
2017-08-11,302.7,9.700000000000001,0.984,0.986,2017-08-11,9,42,2017,8,11,2017-08-11 09:42:00
2017-08-12,311.98,10.4,0.982,0.986,2017-08-12,10,24,2017,8,12,2017-08-12 10:24:00
2017-08-14,310.74,10.200000000000001,0.982,0.986,2017-08-14,10,12,2017,8,14,2017-08-14 10:12:00
2017-08-15,308.56,10.9,0.984,0.986,2017-08-15,10,54,2017,8,15,2017-08-15 10:54:00
2017-08-16,306.52,10.0,0.982,0.986,2017-08-16,10,0,2017,8,16,2017-08-16 10:00:00
2017-08-17,309.66,10.700000000000001,0.982,0.986,2017-08-17,10,42,2017,8,17,2017-08-17 10:42:00
2017-08-18,305.66,9.8,0.984,0.986,2017-08-18,9,48,2017,8,18,2017-08-18 09:48:00
2017-08-19,314.1,10.5,0.982,0.986,2017-08-19,10,30,2017,8,19,2017-08-19 10:30:00
2017-08-21,312.7,10.3,0.982,0.986,2017-08-21,10,18,2017,8,21,2017-08-21 10:18:00
2017-08-22,306.08,11.0,0.984,0.986,2017-08-22,11,0,2017,8,22,2017-08-22 11:00:00
2017-08-23,311.54,10.100000000000001,0.982,0.986,2017-08-23,10,6,2017,8,23,2017-08-23 10:06:00
2017-08-24,312.5,10.8,0.982,0.986,2017-08-24,10,48,2017,8,24,2017-08-24 10:48:00
2017-08-25,307.78000000000003,9.9,0.984,0.986,2017-08-25,9,54,2017,8,25,2017-08-25 09:54:00
2017-08-26,313.36,10.600000000000001,0.982,0.986,2017-08-26,10,36,2017,8,26,2017-08-26 10:36:00
2017-08-27,305.48,9.700000000000001,0.984,0.986,2017-08-27,9,42,2017,8,27,2017-08-27 09:42:00
2017-08-28,311.54,10.4,0.982,0.986,2017-08-28,10,24,2017,8,28,2017-08-28 10:24:00
2017-08-30,309.24,10.200000000000001,0.982,0.986,2017-08-30,10,12,2017,8,30,2017-08-30 10:12:00
2017-08-31,308.56,10.9,0.984,0.986,2017-08-31,10,54,2017,8,31,2017-08-31 10:54:00
2017-09-01,309.1,10.0,0.982,0.986,2017-09-01,10,0,2017,9,1,2017-09-01 10:00:00
2017-09-02,312.16,10.700000000000001,0.982,0.986,2017-09-02,10,42,2017,9,2,2017-09-02 10:42:00
2017-09-03,304.72,9.8,0.984,0.986,2017-09-03,9,48,2017,9,3,2017-09-03 09:48:00
2017-09-04,310.48,10.5,0.982,0.986,2017-09-04,10,30,2017,9,4,2017-09-04 10:30:00
2017-09-06,315.44,10.3,0.982,0.986,2017-09-06,10,18,2017,9,6,2017-09-06 10:18:00
2017-09-07,311.28000000000003,11.0,0.984,0.986,2017-09-07,11,0,2017,9,7,2017-09-07 11:00:00
2017-09-09,312.86,10.8,0.982,0.986,2017-09-09,10,48,2017,9,9,2017-09-09 10:48:00
2017-09-10,311.2,9.9,0.984,0.986,2017-09-10,9,54,2017,9,10,2017-09-10 09:54:00
2017-09-11,312.8,10.600000000000001,0.982,0.986,2017-09-11,10,36,2017,9,11,2017-09-11 10:36:00
2017-09-12,305.68,9.700000000000001,0.984,0.986,2017-09-12,9,42,2017,9,12,2017-09-12 09:42:00
2017-09-15,312.56,10.200000000000001,0.982,0.986,2017-09-15,10,12,2017,9,15,2017-09-15 10:12:00
2017-09-16,314.86,10.9,0.984,0.986,2017-09-16,10,54,2017,9,16,2017-09-16 10:54:00
2017-09-18,312.90000000000003,10.700000000000001,0.982,0.986,2017-09-18,10,42,2017,9,18,2017-09-18 10:42:00
2017-09-20,308.86,10.5,0.982,0.986,2017-09-20,10,30,2017,9,20,2017-09-20 10:30:00
2017-09-22,313.96,10.3,0.982,0.986,2017-09-22,10,18,2017,9,22,2017-09-22 10:18:00
2017-09-24,313.76,10.100000000000001,0.982,0.986,2017-09-24,10,6,2017,9,24,2017-09-24 10:06:00
2017-09-27,310.88,10.600000000000001,0.982,0.986,2017-09-27,10,36,2017,9,27,2017-09-27 10:36:00
2017-09-29,313.34000000000003,10.4,0.982,0.986,2017-09-29,10,24,2017,9,29,2017-09-29 10:24:00
2017-10-03,311.66,10.0,0.982,0.986,2017-10-03,10,0,2017,10,3,2017-10-03 10:00:00
2017-10-04,310.04,10.700000000000001,0.982,0.986,2017-10-04,10,42,2017,10,4,2017-10-04 10:42:00
2017-10-08,307.1,10.3,0.982,0.986,2017-10-08,10,18,2017,10,8,2017-10-08 10:18:00
2017-10-11,307.66,10.8,0.982,0.986,2017-10-11,10,48,2017,10,11,2017-10-11 10:48:00
2017-10-12,305.2,9.9,0.982,0.986,2017-10-12,9,54,2017,10,12,2017-10-12 09:54:00
2017-10-17,314.36,10.200000000000001,0.982,0.986,2017-10-17,10,12,2017,10,17,2017-10-17 10:12:00
2017-10-24,313.44,10.3,0.982,0.986,2017-10-24,10,18,2017,10,24,2017-10-24 10:18:00
2017-10-26,310.06,10.100000000000001,0.982,0.986,2017-10-26,10,6,2017,10,26,2017-10-26 10:06:00
2017-10-27,306.16,10.8,0.982,0.986,2017-10-27,10,48,2017,10,27,2017-10-27 10:48:00
2017-10-28,302.34000000000003,9.9,0.984,0.986,2017-10-28,9,54,2017,10,28,2017-10-28 09:54:00
2017-10-29,308.76,10.600000000000001,0.982,0.986,2017-10-29,10,36,2017,10,29,2017-10-29 10:36:00
2017-10-31,308.5,10.4,0.982,0.986,2017-10-31,10,24,2017,10,31,2017-10-31 10:24:00
2017-11-02,315.16,10.200000000000001,0.982,0.986,2017-11-02,10,12,2017,11,2,2017-11-02 10:12:00
2017-11-04,308.52,10.0,0.982,0.986,2017-11-04,10,0,2017,11,4,2017-11-04 10:00:00
2017-11-09,312.86,10.3,0.982,0.986,2017-11-09,10,18,2017,11,9,2017-11-09 10:18:00
2017-11-14,303.04,10.600000000000001,0.982,0.986,2017-11-14,10,36,2017,11,14,2017-11-14 10:36:00
2017-11-18,311.90000000000003,10.200000000000001,0.982,0.986,2017-11-18,10,12,2017,11,18,2017-11-18 10:12:00
2017-11-30,305.36,10.600000000000001,0.982,0.986,2017-11-30,10,36,2017,11,30,2017-11-30 10:36:00
2017-12-04,308.18,10.200000000000001,0.982,0.986,2017-12-04,10,12,2017,12,4,2017-12-04 10:12:00
2017-12-05,307.26,10.9,0.984,0.986,2017-12-05,10,54,2017,12,5,2017-12-05 10:54:00
2017-12-06,306.92,10.0,0.982,0.986,2017-12-06,10,0,2017,12,6,2017-12-06 10:00:00
2017-12-11,308.02,10.3,0.982,0.986,2017-12-11,10,18,2017,12,11,2017-12-11 10:18:00
2017-12-21,304.2,10.9,0.984,0.986,2017-12-21,10,54,2017,12,21,2017-12-21 10:54:00
2017-12-23,307.74,10.700000000000001,0.982,0.986,2017-12-23,10,42,2017,12,23,2017-12-23 10:42:00
