strt_date,LST,view_time,eps_31,eps_32,strt_date,hour,minute,Year,Month,Day,timestamp
2011-01-31,0.0,10.8,247.0,248.0,2011-01-31,10,48,2011,1,31,2011-01-31 10:48:00
2011-02-01,304.06,10.200000000000001,247.0,248.0,2011-02-01,10,12,2011,2,1,2011-02-01 10:12:00
2011-02-23,0.0,10.4,247.0,248.0,2011-02-23,10,24,2011,2,23,2011-02-23 10:24:00
2011-02-26,0.0,9.8,246.0,248.0,2011-02-26,9,48,2011,2,26,2011-02-26 09:48:00
2011-03-03,0.0,10.200000000000001,247.0,249.0,2011-03-03,10,12,2011,3,3,2011-03-03 10:12:00
2011-03-06,0.0,10.4,247.0,249.0,2011-03-06,10,24,2011,3,6,2011-03-06 10:24:00
2011-03-18,0.0,9.8,247.0,249.0,2011-03-18,9,48,2011,3,18,2011-03-18 09:48:00
2011-04-06,0.0,10.5,246.0,249.0,2011-04-06,10,30,2011,4,6,2011-04-06 10:30:00
2011-04-25,302.98,11.0,246.0,248.0,2011-04-25,11,0,2011,4,25,2011-04-25 11:00:00
2011-04-26,305.26,10.5,246.0,249.0,2011-04-26,10,30,2011,4,26,2011-04-26 10:30:00
2011-04-29,305.0,9.8,247.0,248.0,2011-04-29,9,48,2011,4,29,2011-04-29 09:48:00
2011-05-06,305.62,9.700000000000001,247.0,249.0,2011-05-06,9,42,2011,5,6,2011-05-06 09:42:00
2011-05-09,0.0,10.600000000000001,247.0,248.0,2011-05-09,10,36,2011,5,9,2011-05-09 10:36:00
2011-05-23,0.0,10.9,247.0,248.0,2011-05-23,10,54,2011,5,23,2011-05-23 10:54:00
2011-05-25,0.0,10.200000000000001,247.0,248.0,2011-05-25,10,12,2011,5,25,2011-05-25 10:12:00
2011-06-06,303.8,10.9,247.0,249.0,2011-06-06,10,54,2011,6,6,2011-06-06 10:54:00
2011-06-25,0.0,10.4,247.0,248.0,2011-06-25,10,24,2011,6,25,2011-06-25 10:24:00
2011-06-27,304.34000000000003,9.9,247.0,248.0,2011-06-27,9,54,2011,6,27,2011-06-27 09:54:00
2011-07-05,305.52,10.0,246.0,248.0,2011-07-05,10,0,2011,7,5,2011-07-05 10:00:00
2011-07-31,309.68,10.5,246.0,249.0,2011-07-31,10,30,2011,7,31,2011-07-31 10:30:00
