strt_date,LST,view_time,eps_31,eps_32,strt_date,hour,minute,Year,Month,Day,timestamp
2016-08-04,295.94,10.100000000000001,0.972,0.976,2016-08-04,10,6,2016,8,4,2016-08-04 10:06:00
2016-05-22,302.04,10.200000000000001,0.972,0.976,2016-05-22,10,12,2016,5,22,2016-05-22 10:12:00
2017-02-15,311.98,10.3,0.972,0.976,2017-02-15,10,18,2017,2,15,2017-02-15 10:18:00
2017-02-26,312.24,10.200000000000001,0.972,0.976,2017-02-26,10,12,2017,2,26,2017-02-26 10:12:00
2017-03-05,314.2,11.0,0.972,0.976,2017-03-05,11,0,2017,3,5,2017-03-05 11:00:00
2018-08-17,305.64,10.200000000000001,0.972,0.976,2018-08-17,10,12,2018,8,17,2018-08-17 10:12:00
2017-03-13,306.40000000000003,10.600000000000001,0.972,0.976,2017-03-13,10,36,2017,3,13,2017-03-13 10:36:00
2016-09-07,306.08,9.700000000000001,0.972,0.976,2016-09-07,9,42,2016,9,7,2016-09-07 09:42:00
2016-12-14,319.2,10.700000000000001,0.972,0.49,2016-12-14,10,42,2016,12,14,2016-12-14 10:42:00
2016-06-14,290.72,10.200000000000001,0.972,0.976,2016-06-14,10,12,2016,6,14,2016-06-14 10:12:00
2017-02-10,311.36,9.9,0.974,0.976,2017-02-10,9,54,2017,2,10,2017-02-10 09:54:00
2017-10-19,319.38,9.700000000000001,0.972,0.976,2017-10-19,9,42,2017,10,19,2017-10-19 09:42:00
2017-03-02,313.58,10.8,0.972,0.976,2017-03-02,10,48,2017,3,2,2017-03-02 10:48:00
2018-01-25,314.92,10.700000000000001,0.49,0.49,2018-01-25,10,42,2018,1,25,2018-01-25 10:42:00
2018-01-15,310.68,10.3,0.972,0.976,2018-01-15,10,18,2018,1,15,2018-01-15 10:18:00
2017-03-25,312.78000000000003,10.0,0.972,0.976,2017-03-25,10,0,2017,3,25,2017-03-25 10:00:00
2017-05-10,300.8,10.4,0.974,0.976,2017-05-10,10,24,2017,5,10,2017-05-10 10:24:00
2016-06-30,295.68,10.9,0.972,0.976,2016-06-30,10,54,2016,6,30,2016-06-30 10:54:00
2017-12-20,308.92,10.0,0.972,0.976,2017-12-20,10,0,2017,12,20,2017-12-20 10:00:00
2017-06-09,294.14,9.8,0.49,0.976,2017-06-09,9,48,2017,6,9,2017-06-09 09:48:00
2017-03-15,306.76,10.8,0.972,0.976,2017-03-15,10,48,2017,3,15,2017-03-15 10:48:00
2017-09-21,310.24,9.600000000000001,0.49,0.49,2017-09-21,9,36,2017,9,21,2017-09-21 09:36:00
2016-02-29,319.88,9.600000000000001,0.49,0.49,2016-02-29,9,36,2016,2,29,2016-02-29 09:36:00
2018-04-05,312.12,10.4,0.972,0.976,2018-04-05,10,24,2018,4,5,2018-04-05 10:24:00
2018-06-27,291.82,9.8,0.972,0.978,2018-06-27,9,48,2018,6,27,2018-06-27 09:48:00
2016-04-29,306.26,10.3,0.49,0.976,2016-04-29,10,18,2016,4,29,2016-04-29 10:18:00
2016-02-10,322.64,10.200000000000001,0.972,0.976,2016-02-10,10,12,2016,2,10,2016-02-10 10:12:00
2018-06-09,302.18,10.100000000000001,0.972,0.49,2018-06-09,10,6,2018,6,9,2018-06-09 10:06:00
2016-10-30,323.68,11.0,0.972,0.49,2016-10-30,11,0,2016,10,30,2016-10-30 11:00:00
2016-04-01,313.44,9.8,0.972,0.976,2016-04-01,9,48,2016,4,1,2016-04-01 09:48:00
2017-08-17,304.08,9.9,0.972,0.49,2017-08-17,9,54,2017,8,17,2017-08-17 09:54:00
2016-12-12,324.3,10.5,0.972,0.49,2016-12-12,10,30,2016,12,12,2016-12-12 10:30:00
2017-08-11,298.72,10.200000000000001,0.972,0.976,2017-08-11,10,12,2017,8,11,2017-08-11 10:12:00
2018-01-16,310.54,10.9,0.972,0.976,2018-01-16,10,54,2018,1,16,2018-01-16 10:54:00
2018-07-19,301.98,10.3,0.972,0.976,2018-07-19,10,18,2018,7,19,2018-07-19 10:18:00
2016-05-12,296.46,9.600000000000001,0.972,0.976,2016-05-12,9,36,2016,5,12,2016-05-12 09:36:00
2018-01-17,318.0,10.9,0.972,0.976,2018-01-17,10,54,2018,1,17,2018-01-17 10:54:00
2018-05-15,299.02,10.700000000000001,0.972,0.976,2018-05-15,10,42,2018,5,15,2018-05-15 10:42:00
2018-03-05,316.0,9.9,0.972,0.976,2018-03-05,9,54,2018,3,5,2018-03-05 09:54:00
2016-08-02,295.66,11.0,0.972,0.976,2016-08-02,11,0,2016,8,2,2016-08-02 11:00:00
2016-10-13,305.44,9.8,0.972,0.976,2016-10-13,9,48,2016,10,13,2016-10-13 09:48:00
2018-09-25,312.8,9.700000000000001,0.972,0.976,2018-09-25,9,42,2018,9,25,2018-09-25 09:42:00
2016-10-09,316.34000000000003,9.8,0.972,0.976,2016-10-09,9,48,2016,10,9,2016-10-09 09:48:00
2016-04-11,306.06,10.600000000000001,0.49,0.976,2016-04-11,10,36,2016,4,11,2016-04-11 10:36:00
2018-08-10,303.22,9.600000000000001,0.49,0.976,2018-08-10,9,36,2018,8,10,2018-08-10 09:36:00
2016-09-22,300.28000000000003,10.100000000000001,0.972,0.976,2016-09-22,10,6,2016,9,22,2016-09-22 10:06:00
2018-05-03,300.74,10.4,0.972,0.976,2018-05-03,10,24,2018,5,3,2018-05-03 10:24:00
2016-05-13,294.82,10.200000000000001,0.49,0.976,2016-05-13,10,12,2016,5,13,2016-05-13 10:12:00
2018-04-03,304.58,10.5,0.974,0.976,2018-04-03,10,30,2018,4,3,2018-04-03 10:30:00
2017-08-05,298.14,9.600000000000001,0.972,0.976,2017-08-05,9,36,2017,8,5,2017-08-05 09:36:00
2017-12-29,311.68,10.700000000000001,0.49,0.976,2017-12-29,10,42,2017,12,29,2017-12-29 10:42:00
2017-08-16,304.8,10.3,0.972,0.49,2017-08-16,10,18,2017,8,16,2017-08-16 10:18:00
2016-03-23,314.16,10.0,0.49,0.49,2016-03-23,10,0,2016,3,23,2016-03-23 10:00:00
2017-11-29,304.90000000000003,9.600000000000001,0.972,0.976,2017-11-29,9,36,2017,11,29,2017-11-29 09:36:00
2018-06-22,289.42,9.9,0.974,0.976,2018-06-22,9,54,2018,6,22,2018-06-22 09:54:00
2018-01-07,318.84000000000003,10.0,0.49,0.976,2018-01-07,10,0,2018,1,7,2018-01-07 10:00:00
2018-08-25,295.0,10.0,0.972,0.976,2018-08-25,10,0,2018,8,25,2018-08-25 10:00:00
2018-04-16,309.62,11.0,0.972,0.976,2018-04-16,11,0,2018,4,16,2018-04-16 11:00:00
2018-03-17,316.28000000000003,10.100000000000001,0.972,0.976,2018-03-17,10,6,2018,3,17,2018-03-17 10:06:00
2018-01-30,311.72,10.9,0.972,0.976,2018-01-30,10,54,2018,1,30,2018-01-30 10:54:00
2017-03-27,310.84000000000003,9.9,0.972,0.976,2017-03-27,9,54,2017,3,27,2017-03-27 09:54:00
2017-08-24,300.52,10.9,0.972,0.49,2017-08-24,10,54,2017,8,24,2017-08-24 10:54:00
2016-07-22,304.68,10.4,0.972,0.49,2016-07-22,10,24,2016,7,22,2016-07-22 10:24:00
2018-06-26,296.38,9.700000000000001,0.972,0.976,2018-06-26,9,42,2018,6,26,2018-06-26 09:42:00
2017-05-21,300.8,9.8,0.972,0.976,2017-05-21,9,48,2017,5,21,2017-05-21 09:48:00
2017-03-18,313.42,9.700000000000001,0.972,0.976,2017-03-18,9,42,2017,3,18,2017-03-18 09:42:00
2018-06-12,299.90000000000003,10.200000000000001,0.972,0.976,2018-06-12,10,12,2018,6,12,2018-06-12 10:12:00
2018-12-18,327.92,10.700000000000001,0.49,0.976,2018-12-18,10,42,2018,12,18,2018-12-18 10:42:00
2018-03-06,313.3,9.8,0.972,0.49,2018-03-06,9,48,2018,3,6,2018-03-06 09:48:00
2018-02-14,310.8,10.3,0.972,0.978,2018-02-14,10,18,2018,2,14,2018-02-14 10:18:00
2016-04-19,313.52,10.4,0.972,0.976,2016-04-19,10,24,2016,4,19,2016-04-19 10:24:00
2018-08-05,301.16,10.4,0.972,0.976,2018-08-05,10,24,2018,8,5,2018-08-05 10:24:00
2017-05-13,303.26,9.600000000000001,0.49,0.976,2017-05-13,9,36,2017,5,13,2017-05-13 09:36:00
2018-01-04,314.40000000000003,10.0,0.972,0.976,2018-01-04,10,0,2018,1,4,2018-01-04 10:00:00
2017-07-12,291.88,10.200000000000001,0.972,0.976,2017-07-12,10,12,2017,7,12,2017-07-12 10:12:00
2017-03-29,309.0,10.5,0.972,0.976,2017-03-29,10,30,2017,3,29,2017-03-29 10:30:00
2018-08-30,305.36,10.100000000000001,0.49,0.49,2018-08-30,10,6,2018,8,30,2018-08-30 10:06:00
2018-08-19,300.0,10.600000000000001,0.972,0.976,2018-08-19,10,36,2018,8,19,2018-08-19 10:36:00
2018-09-18,313.04,9.9,0.972,0.976,2018-09-18,9,54,2018,9,18,2018-09-18 09:54:00
